rawglucose|rawtemp|derivedalgoresult
2680|8928|353.96544
2680|8936|354.28928
2680|8944|354.61312
2680|8952|354.93696
2680|8960|355.2608
2680|8968|355.58464
2680|8976|355.90848
2680|8984|356.23232
2680|8992|356.55616
2688|6000|236.204
2688|6008|236.528810667
2688|6016|236.853621333
2688|6024|237.178432
2688|6032|237.503242667
2688|6040|237.828053333
2688|6048|238.152864
2688|6056|238.477674667
2688|6064|238.802485333
2688|6072|239.127296
2688|6080|239.452106667
2688|6088|239.776917333
2688|6096|240.101728
2688|6104|240.426538667
2688|6112|240.751349333
2688|6120|241.07616
2688|6128|241.400970667
2688|6136|241.725781333
2688|6144|242.050592
2688|6152|242.375402667
2688|6160|242.700213333
2688|6168|243.025024
2688|6176|243.349834667
2688|6184|243.674645333
2688|6192|243.999456
2688|6200|244.324266667
2688|6208|244.649077333
2688|6216|244.973888
2688|6224|245.298698667
2688|6232|245.623509333
2688|6240|245.94832
2688|6248|246.273130667
2688|6256|246.597941333
2688|6264|246.922752
2688|6272|247.247562667
2688|6280|247.572373333
2688|6288|247.897184
2688|6296|248.221994667
2688|6304|248.546805333
2688|6312|248.871616
2688|6320|249.196426667
2688|6328|249.521237333
2688|6336|249.846048
2688|6344|250.170858667
2688|6352|250.495669333
2688|6360|250.82048
2688|6368|251.145290667
2688|6376|251.470101333
2688|6384|251.794912
2688|6392|252.119722667
2688|6400|252.444533333
2688|6408|252.769344
2688|6416|253.094154667
2688|6424|253.418965333
2688|6432|253.743776
2688|6440|254.068586667
2688|6448|254.393397333
2688|6456|254.718208
2688|6464|255.043018667
2688|6472|255.367829333
2688|6480|255.69264
2688|6488|256.017450667
2688|6496|256.342261333
2688|6504|256.667072
2688|6512|256.991882667
2688|6520|257.316693333
2688|6528|257.641504
2688|6536|257.966314667
2688|6544|258.291125333
2688|6552|258.615936
2688|6560|258.940746667
2688|6568|259.265557333
2688|6576|259.590368
2688|6584|259.915178667
2688|6592|260.239989333
2688|6600|260.5648
2688|6608|260.889610667
2688|6616|261.214421333
2688|6624|261.539232
2688|6632|261.864042667
2688|6640|262.188853333
2688|6648|262.513664
2688|6656|262.838474667
2688|6664|263.163285333
2688|6672|263.488096
2688|6680|263.812906667
2688|6688|264.137717333
2688|6696|264.462528
2688|6704|264.787338667
2688|6712|265.112149333
2688|6720|265.43696
2688|6728|265.761770667
2688|6736|266.086581333
2688|6744|266.411392
2688|6752|266.736202667
2688|6760|267.061013333
2688|6768|267.385824
2688|6776|267.710634667
2688|6784|268.035445333
2688|6792|268.360256
2688|6800|268.685066667
2688|6808|269.009877333
2688|6816|269.334688
2688|6824|269.659498667
2688|6832|269.984309333
2688|6840|270.30912
2688|6848|270.633930667
2688|6856|270.958741333
2688|6864|271.283552
2688|6872|271.608362667
2688|6880|271.933173333
2688|6888|272.257984
2688|6896|272.582794667
2688|6904|272.907605333
2688|6912|273.232416
2688|6920|273.557226667
2688|6928|273.882037333
2688|6936|274.206848
2688|6944|274.531658667
2688|6952|274.856469333
2688|6960|275.18128
2688|6968|275.506090667
2688|6976|275.830901333
2688|6984|276.155712
2688|6992|276.480522667
2688|7000|276.805333333
2688|7008|277.130144
2688|7016|277.454954667
2688|7024|277.779765333
2688|7032|278.104576
2688|7040|278.429386667
2688|7048|278.754197333
2688|7056|279.079008
2688|7064|279.403818667
2688|7072|279.728629333
2688|7080|280.05344
2688|7088|280.378250667
2688|7096|280.703061333
2688|7104|281.027872
2688|7112|281.352682667
2688|7120|281.677493333
2688|7128|282.002304
2688|7136|282.327114667
2688|7144|282.651925333
2688|7152|282.976736
2688|7160|283.301546667
2688|7168|283.626357333
2688|7176|283.951168
2688|7184|284.275978667
2688|7192|284.600789333
2688|7200|284.9256
2688|7208|285.250410667
2688|7216|285.575221333
2688|7224|285.900032
2688|7232|286.224842667
2688|7240|286.549653333
2688|7248|286.874464
2688|7256|287.199274667
2688|7264|287.524085333
2688|7272|287.848896
2688|7280|288.173706667
2688|7288|288.498517333
2688|7296|288.823328
2688|7304|289.148138667
2688|7312|289.472949333
2688|7320|289.79776
2688|7328|290.122570667
2688|7336|290.447381333
2688|7344|290.772192
2688|7352|291.097002667
2688|7360|291.421813333
2688|7368|291.746624
2688|7376|292.071434667
2688|7384|292.396245333
2688|7392|292.721056
2688|7400|293.045866667
2688|7408|293.370677333
2688|7416|293.695488
2688|7424|294.020298667
2688|7432|294.345109333
2688|7440|294.66992
2688|7448|294.994730667
2688|7456|295.319541333
2688|7464|295.644352
2688|7472|295.969162667
2688|7480|296.293973333
2688|7488|296.618784
2688|7496|296.943594667
2688|7504|297.268405333
2688|7512|297.593216
2688|7520|297.918026667
2688|7528|298.242837333
2688|7536|298.567648
2688|7544|298.892458667
2688|7552|299.217269333
2688|7560|299.54208
2688|7568|299.866890667
2688|7576|300.191701333
2688|7584|300.516512
2688|7592|300.841322667
2688|7600|301.166133333
2688|7608|301.490944
2688|7616|301.815754667
2688|7624|302.140565333
2688|7632|302.465376
2688|7640|302.790186667
2688|7648|303.114997333
2688|7656|303.439808
2688|7664|303.764618667
2688|7672|304.089429333
2688|7680|304.41424
2688|7688|304.739050667
2688|7696|305.063861333
2688|7704|305.388672
2688|7712|305.713482667
2688|7720|306.038293333
2688|7728|306.363104
2688|7736|306.687914667
2688|7744|307.012725333
2688|7752|307.337536
2688|7760|307.662346667
2688|7768|307.987157333
2688|7776|308.311968
2688|7784|308.636778667
2688|7792|308.961589333
2688|7800|309.2864
2688|7808|309.611210667
2688|7816|309.936021333
2688|7824|310.260832
2688|7832|310.585642667
2688|7840|310.910453333
2688|7848|311.235264
2688|7856|311.560074667
2688|7864|311.884885333
2688|7872|312.209696
2688|7880|312.534506667
2688|7888|312.859317333
2688|7896|313.184128
2688|7904|313.508938667
2688|7912|313.833749333
2688|7920|314.15856
2688|7928|314.483370667
2688|7936|314.808181333
2688|7944|315.132992
2688|7952|315.457802667
2688|7960|315.782613333
2688|7968|316.107424
2688|7976|316.432234667
2688|7984|316.757045333
2688|7992|317.081856
2688|8000|317.406666667
2688|8008|317.731477333
2688|8016|318.056288
2688|8024|318.381098667
2688|8032|318.705909333
2688|8040|319.03072
2688|8048|319.355530667
2688|8056|319.680341333
2688|8064|320.005152
2688|8072|320.329962667
2688|8080|320.654773333
2688|8088|320.979584
2688|8096|321.304394667
2688|8104|321.629205333
2688|8112|321.954016
2688|8120|322.278826667
2688|8128|322.603637333
2688|8136|322.928448
2688|8144|323.253258667
2688|8152|323.578069333
2688|8160|323.90288
2688|8168|324.227690667
2688|8176|324.552501333
2688|8184|324.877312
2688|8192|325.202122667
2688|8200|325.526933333
2688|8208|325.851744
2688|8216|326.176554667
2688|8224|326.501365333
2688|8232|326.826176
2688|8240|327.150986667
2688|8248|327.475797333
2688|8256|327.800608
2688|8264|328.125418667
2688|8272|328.450229333
2688|8280|328.77504
2688|8288|329.099850667
2688|8296|329.424661333
2688|8304|329.749472
2688|8312|330.074282667
2688|8320|330.399093333
2688|8328|330.723904
2688|8336|331.048714667
2688|8344|331.373525333
2688|8352|331.698336
2688|8360|332.023146667
2688|8368|332.347957333
2688|8376|332.672768
2688|8384|332.997578667
2688|8392|333.322389333
2688|8400|333.6472
2688|8408|333.972010667
2688|8416|334.296821333
2688|8424|334.621632
2688|8432|334.946442667
2688|8440|335.271253333
2688|8448|335.596064
2688|8456|335.920874667
2688|8464|336.245685333
2688|8472|336.570496
2688|8480|336.895306667
2688|8488|337.220117333
2688|8496|337.544928
2688|8504|337.869738667
2688|8512|338.194549333
2688|8520|338.51936
2688|8528|338.844170667
2688|8536|339.168981333
2688|8544|339.493792
2688|8552|339.818602667
2688|8560|340.143413333
2688|8568|340.468224
2688|8576|340.793034667
2688|8584|341.117845333
2688|8592|341.442656
2688|8600|341.767466667
2688|8608|342.092277333
2688|8616|342.417088
2688|8624|342.741898667
2688|8632|343.066709333
2688|8640|343.39152
2688|8648|343.716330667
2688|8656|344.041141333
2688|8664|344.365952
2688|8672|344.690762667
2688|8680|345.015573333
2688|8688|345.340384
2688|8696|345.665194667
2688|8704|345.990005333
2688|8712|346.314816
2688|8720|346.639626667
2688|8728|346.964437333
2688|8736|347.289248
2688|8744|347.614058667
2688|8752|347.938869333
2688|8760|348.26368
2688|8768|348.588490667
2688|8776|348.913301333
2688|8784|349.238112
2688|8792|349.562922667
2688|8800|349.887733333
2688|8808|350.212544
2688|8816|350.537354667
2688|8824|350.862165333
2688|8832|351.186976
2688|8840|351.511786667
2688|8848|351.836597333
2688|8856|352.161408
2688|8864|352.486218667
2688|8872|352.811029333
2688|8880|353.13584
2688|8888|353.460650667
2688|8896|353.785461333
2688|8904|354.110272
2688|8912|354.435082667
2688|8920|354.759893333
2688|8928|355.084704
2688|8936|355.409514667
2688|8944|355.734325333
2688|8952|356.059136
2688|8960|356.383946667
2688|8968|356.708757333
2688|8976|357.033568
2688|8984|357.358378667
2688|8992|357.683189333
2696|6000|236.968
2696|6008|237.293781333
2696|6016|237.619562667
2696|6024|237.945344
2696|6032|238.271125333
2696|6040|238.596906667
2696|6048|238.922688
2696|6056|239.248469333
2696|6064|239.574250667
2696|6072|239.900032
2696|6080|240.225813333
2696|6088|240.551594667
2696|6096|240.877376
2696|6104|241.203157333
2696|6112|241.528938667
2696|6120|241.85472
2696|6128|242.180501333
2696|6136|242.506282667
2696|6144|242.832064
2696|6152|243.157845333
2696|6160|243.483626667
2696|6168|243.809408
2696|6176|244.135189333
2696|6184|244.460970667
2696|6192|244.786752
2696|6200|245.112533333
2696|6208|245.438314667
2696|6216|245.764096
2696|6224|246.089877333
2696|6232|246.415658667
2696|6240|246.74144
2696|6248|247.067221333
2696|6256|247.393002667
2696|6264|247.718784
2696|6272|248.044565333
2696|6280|248.370346667
2696|6288|248.696128
2696|6296|249.021909333
2696|6304|249.347690667
2696|6312|249.673472
2696|6320|249.999253333
2696|6328|250.325034667
2696|6336|250.650816
2696|6344|250.976597333
2696|6352|251.302378667
2696|6360|251.62816
2696|6368|251.953941333
2696|6376|252.279722667
2696|6384|252.605504
2696|6392|252.931285333
2696|6400|253.257066667
2696|6408|253.582848
2696|6416|253.908629333
2696|6424|254.234410667
2696|6432|254.560192
2696|6440|254.885973333
2696|6448|255.211754667
2696|6456|255.537536
2696|6464|255.863317333
2696|6472|256.189098667
2696|6480|256.51488
2696|6488|256.840661333
2696|6496|257.166442667
2696|6504|257.492224
2696|6512|257.818005333
2696|6520|258.143786667
2696|6528|258.469568
2696|6536|258.795349333
2696|6544|259.121130667
2696|6552|259.446912
2696|6560|259.772693333
2696|6568|260.098474667
2696|6576|260.424256
2696|6584|260.750037333
2696|6592|261.075818667
2696|6600|261.4016
2696|6608|261.727381333
2696|6616|262.053162667
2696|6624|262.378944
2696|6632|262.704725333
2696|6640|263.030506667
2696|6648|263.356288
2696|6656|263.682069333
2696|6664|264.007850667
2696|6672|264.333632
2696|6680|264.659413333
2696|6688|264.985194667
2696|6696|265.310976
2696|6704|265.636757333
2696|6712|265.962538667
2696|6720|266.28832
2696|6728|266.614101333
2696|6736|266.939882667
2696|6744|267.265664
2696|6752|267.591445333
2696|6760|267.917226667
2696|6768|268.243008
2696|6776|268.568789333
2696|6784|268.894570667
2696|6792|269.220352
2696|6800|269.546133333
2696|6808|269.871914667
2696|6816|270.197696
2696|6824|270.523477333
2696|6832|270.849258667
2696|6840|271.17504
2696|6848|271.500821333
2696|6856|271.826602667
2696|6864|272.152384
2696|6872|272.478165333
2696|6880|272.803946667
2696|6888|273.129728
2696|6896|273.455509333
2696|6904|273.781290667
2696|6912|274.107072
2696|6920|274.432853333
2696|6928|274.758634667
2696|6936|275.084416
2696|6944|275.410197333
2696|6952|275.735978667
2696|6960|276.06176
2696|6968|276.387541333
2696|6976|276.713322667
2696|6984|277.039104
2696|6992|277.364885333
2696|7000|277.690666667
2696|7008|278.016448
2696|7016|278.342229333
2696|7024|278.668010667
2696|7032|278.993792
2696|7040|279.319573333
2696|7048|279.645354667
2696|7056|279.971136
2696|7064|280.296917333
2696|7072|280.622698667
2696|7080|280.94848
2696|7088|281.274261333
2696|7096|281.600042667
2696|7104|281.925824
2696|7112|282.251605333
2696|7120|282.577386667
2696|7128|282.903168
2696|7136|283.228949333
2696|7144|283.554730667
2696|7152|283.880512
2696|7160|284.206293333
2696|7168|284.532074667
2696|7176|284.857856
2696|7184|285.183637333
2696|7192|285.509418667
2696|7200|285.8352
2696|7208|286.160981333
2696|7216|286.486762667
2696|7224|286.812544
2696|7232|287.138325333
2696|7240|287.464106667
2696|7248|287.789888
2696|7256|288.115669333
2696|7264|288.441450667
2696|7272|288.767232
2696|7280|289.093013333
2696|7288|289.418794667
2696|7296|289.744576
2696|7304|290.070357333
2696|7312|290.396138667
2696|7320|290.72192
2696|7328|291.047701333
2696|7336|291.373482667
2696|7344|291.699264
2696|7352|292.025045333
2696|7360|292.350826667
2696|7368|292.676608
2696|7376|293.002389333
2696|7384|293.328170667
2696|7392|293.653952
2696|7400|293.979733333
2696|7408|294.305514667
2696|7416|294.631296
2696|7424|294.957077333
2696|7432|295.282858667
2696|7440|295.60864
2696|7448|295.934421333
2696|7456|296.260202667
2696|7464|296.585984
2696|7472|296.911765333
2696|7480|297.237546667
2696|7488|297.563328
2696|7496|297.889109333
2696|7504|298.214890667
2696|7512|298.540672
2696|7520|298.866453333
2696|7528|299.192234667
2696|7536|299.518016
2696|7544|299.843797333
2696|7552|300.169578667
2696|7560|300.49536
2696|7568|300.821141333
2696|7576|301.146922667
2696|7584|301.472704
2696|7592|301.798485333
2696|7600|302.124266667
2696|7608|302.450048
2696|7616|302.775829333
2696|7624|303.101610667
2696|7632|303.427392
2696|7640|303.753173333
2696|7648|304.078954667
2696|7656|304.404736
2696|7664|304.730517333
2696|7672|305.056298667
2696|7680|305.38208
2696|7688|305.707861333
2696|7696|306.033642667
2696|7704|306.359424
2696|7712|306.685205333
2696|7720|307.010986667
2696|7728|307.336768
2696|7736|307.662549333
2696|7744|307.988330667
2696|7752|308.314112
2696|7760|308.639893333
2696|7768|308.965674667
2696|7776|309.291456
2696|7784|309.617237333
2696|7792|309.943018667
2696|7800|310.2688
2696|7808|310.594581333
2696|7816|310.920362667
2696|7824|311.246144
2696|7832|311.571925333
2696|7840|311.897706667
2696|7848|312.223488
2696|7856|312.549269333
2696|7864|312.875050667
2696|7872|313.200832
2696|7880|313.526613333
2696|7888|313.852394667
2696|7896|314.178176
2696|7904|314.503957333
2696|7912|314.829738667
2696|7920|315.15552
2696|7928|315.481301333
2696|7936|315.807082667
2696|7944|316.132864
2696|7952|316.458645333
2696|7960|316.784426667
2696|7968|317.110208
2696|7976|317.435989333
2696|7984|317.761770667
2696|7992|318.087552
2696|8000|318.413333333
2696|8008|318.739114667
2696|8016|319.064896
2696|8024|319.390677333
2696|8032|319.716458667
2696|8040|320.04224
2696|8048|320.368021333
2696|8056|320.693802667
2696|8064|321.019584
2696|8072|321.345365333
2696|8080|321.671146667
2696|8088|321.996928
2696|8096|322.322709333
2696|8104|322.648490667
2696|8112|322.974272
2696|8120|323.300053333
2696|8128|323.625834667
2696|8136|323.951616
2696|8144|324.277397333
2696|8152|324.603178667
2696|8160|324.92896
2696|8168|325.254741333
2696|8176|325.580522667
2696|8184|325.906304
2696|8192|326.232085333
2696|8200|326.557866667
2696|8208|326.883648
2696|8216|327.209429333
2696|8224|327.535210667
2696|8232|327.860992
2696|8240|328.186773333
2696|8248|328.512554667
2696|8256|328.838336
2696|8264|329.164117333
2696|8272|329.489898667
2696|8280|329.81568
2696|8288|330.141461333
2696|8296|330.467242667
2696|8304|330.793024
2696|8312|331.118805333
2696|8320|331.444586667
2696|8328|331.770368
2696|8336|332.096149333
2696|8344|332.421930667
2696|8352|332.747712
2696|8360|333.073493333
2696|8368|333.399274667
2696|8376|333.725056
2696|8384|334.050837333
2696|8392|334.376618667
2696|8400|334.7024
2696|8408|335.028181333
2696|8416|335.353962667
2696|8424|335.679744
2696|8432|336.005525333
2696|8440|336.331306667
2696|8448|336.657088
2696|8456|336.982869333
2696|8464|337.308650667
2696|8472|337.634432
2696|8480|337.960213333
2696|8488|338.285994667
2696|8496|338.611776
2696|8504|338.937557333
2696|8512|339.263338667
2696|8520|339.58912
2696|8528|339.914901333
2696|8536|340.240682667
2696|8544|340.566464
2696|8552|340.892245333
2696|8560|341.218026667
2696|8568|341.543808
2696|8576|341.869589333
2696|8584|342.195370667
2696|8592|342.521152
2696|8600|342.846933333
2696|8608|343.172714667
2696|8616|343.498496
2696|8624|343.824277333
2696|8632|344.150058667
2696|8640|344.47584
2696|8648|344.801621333
2696|8656|345.127402667
2696|8664|345.453184
2696|8672|345.778965333
2696|8680|346.104746667
2696|8688|346.430528
2696|8696|346.756309333
2696|8704|347.082090667
2696|8712|347.407872
2696|8720|347.733653333
2696|8728|348.059434667
2696|8736|348.385216
2696|8744|348.710997333
2696|8752|349.036778667
2696|8760|349.36256
2696|8768|349.688341333
2696|8776|350.014122667
2696|8784|350.339904
2696|8792|350.665685333
2696|8800|350.991466667
2696|8808|351.317248
2696|8816|351.643029333
2696|8824|351.968810667
2696|8832|352.294592
2696|8840|352.620373333
2696|8848|352.946154667
2696|8856|353.271936
2696|8864|353.597717333
2696|8872|353.923498667
2696|8880|354.24928
2696|8888|354.575061333
2696|8896|354.900842667
2696|8904|355.226624
2696|8912|355.552405333
2696|8920|355.878186667
2696|8928|356.203968
2696|8936|356.529749333
2696|8944|356.855530667
2696|8952|357.181312
2696|8960|357.507093333
2696|8968|357.832874667
2696|8976|358.158656
2696|8984|358.484437333
2696|8992|358.810218667
2704|6000|237.732
2704|6008|238.058752
2704|6016|238.385504
2704|6024|238.712256
2704|6032|239.039008
2704|6040|239.36576
2704|6048|239.692512
2704|6056|240.019264
2704|6064|240.346016
2704|6072|240.672768
2704|6080|240.99952
2704|6088|241.326272
2704|6096|241.653024
2704|6104|241.979776
2704|6112|242.306528
2704|6120|242.63328
2704|6128|242.960032
2704|6136|243.286784
2704|6144|243.613536
2704|6152|243.940288
2704|6160|244.26704
2704|6168|244.593792
2704|6176|244.920544
2704|6184|245.247296
2704|6192|245.574048
2704|6200|245.9008
2704|6208|246.227552
2704|6216|246.554304
2704|6224|246.881056
2704|6232|247.207808
2704|6240|247.53456
2704|6248|247.861312
2704|6256|248.188064
2704|6264|248.514816
2704|6272|248.841568
2704|6280|249.16832
2704|6288|249.495072
2704|6296|249.821824
2704|6304|250.148576
2704|6312|250.475328
2704|6320|250.80208
2704|6328|251.128832
2704|6336|251.455584
2704|6344|251.782336
2704|6352|252.109088
2704|6360|252.43584
2704|6368|252.762592
2704|6376|253.089344
2704|6384|253.416096
2704|6392|253.742848
2704|6400|254.0696
2704|6408|254.396352
2704|6416|254.723104
2704|6424|255.049856
2704|6432|255.376608
2704|6440|255.70336
2704|6448|256.030112
2704|6456|256.356864
2704|6464|256.683616
2704|6472|257.010368
2704|6480|257.33712
2704|6488|257.663872
2704|6496|257.990624
2704|6504|258.317376
2704|6512|258.644128
2704|6520|258.97088
2704|6528|259.297632
2704|6536|259.624384
2704|6544|259.951136
2704|6552|260.277888
2704|6560|260.60464
2704|6568|260.931392
2704|6576|261.258144
2704|6584|261.584896
2704|6592|261.911648
2704|6600|262.2384
2704|6608|262.565152
2704|6616|262.891904
2704|6624|263.218656
2704|6632|263.545408
2704|6640|263.87216
2704|6648|264.198912
2704|6656|264.525664
2704|6664|264.852416
2704|6672|265.179168
2704|6680|265.50592
2704|6688|265.832672
2704|6696|266.159424
2704|6704|266.486176
2704|6712|266.812928
2704|6720|267.13968
2704|6728|267.466432
2704|6736|267.793184
2704|6744|268.119936
2704|6752|268.446688
2704|6760|268.77344
2704|6768|269.100192
2704|6776|269.426944
2704|6784|269.753696
2704|6792|270.080448
2704|6800|270.4072
2704|6808|270.733952
2704|6816|271.060704
2704|6824|271.387456
2704|6832|271.714208
2704|6840|272.04096
2704|6848|272.367712
2704|6856|272.694464
2704|6864|273.021216
2704|6872|273.347968
2704|6880|273.67472
2704|6888|274.001472
2704|6896|274.328224
2704|6904|274.654976
2704|6912|274.981728
2704|6920|275.30848
2704|6928|275.635232
2704|6936|275.961984
2704|6944|276.288736
2704|6952|276.615488
2704|6960|276.94224
2704|6968|277.268992
2704|6976|277.595744
2704|6984|277.922496
2704|6992|278.249248
2704|7000|278.576
2704|7008|278.902752
2704|7016|279.229504
2704|7024|279.556256
2704|7032|279.883008
2704|7040|280.20976
2704|7048|280.536512
2704|7056|280.863264
2704|7064|281.190016
2704|7072|281.516768
2704|7080|281.84352
2704|7088|282.170272
2704|7096|282.497024
2704|7104|282.823776
2704|7112|283.150528
2704|7120|283.47728
2704|7128|283.804032
2704|7136|284.130784
2704|7144|284.457536
2704|7152|284.784288
2704|7160|285.11104
2704|7168|285.437792
2704|7176|285.764544
2704|7184|286.091296
2704|7192|286.418048
2704|7200|286.7448
2704|7208|287.071552
2704|7216|287.398304
2704|7224|287.725056
2704|7232|288.051808
2704|7240|288.37856
2704|7248|288.705312
2704|7256|289.032064
2704|7264|289.358816
2704|7272|289.685568
2704|7280|290.01232
2704|7288|290.339072
2704|7296|290.665824
2704|7304|290.992576
2704|7312|291.319328
2704|7320|291.64608
2704|7328|291.972832
2704|7336|292.299584
2704|7344|292.626336
2704|7352|292.953088
2704|7360|293.27984
2704|7368|293.606592
2704|7376|293.933344
2704|7384|294.260096
2704|7392|294.586848
2704|7400|294.9136
2704|7408|295.240352
2704|7416|295.567104
2704|7424|295.893856
2704|7432|296.220608
2704|7440|296.54736
2704|7448|296.874112
2704|7456|297.200864
2704|7464|297.527616
2704|7472|297.854368
2704|7480|298.18112
2704|7488|298.507872
2704|7496|298.834624
2704|7504|299.161376
2704|7512|299.488128
2704|7520|299.81488
2704|7528|300.141632
2704|7536|300.468384
2704|7544|300.795136
2704|7552|301.121888
2704|7560|301.44864
2704|7568|301.775392
2704|7576|302.102144
2704|7584|302.428896
2704|7592|302.755648
2704|7600|303.0824
2704|7608|303.409152
2704|7616|303.735904
2704|7624|304.062656
2704|7632|304.389408
2704|7640|304.71616
2704|7648|305.042912
2704|7656|305.369664
2704|7664|305.696416
2704|7672|306.023168
2704|7680|306.34992
2704|7688|306.676672
2704|7696|307.003424
2704|7704|307.330176
2704|7712|307.656928
2704|7720|307.98368
2704|7728|308.310432
2704|7736|308.637184
2704|7744|308.963936
2704|7752|309.290688
2704|7760|309.61744
2704|7768|309.944192
2704|7776|310.270944
2704|7784|310.597696
2704|7792|310.924448
2704|7800|311.2512
2704|7808|311.577952
2704|7816|311.904704
2704|7824|312.231456
2704|7832|312.558208
2704|7840|312.88496
2704|7848|313.211712
2704|7856|313.538464
2704|7864|313.865216
2704|7872|314.191968
2704|7880|314.51872
2704|7888|314.845472
2704|7896|315.172224
2704|7904|315.498976
2704|7912|315.825728
2704|7920|316.15248
2704|7928|316.479232
2704|7936|316.805984
2704|7944|317.132736
2704|7952|317.459488
2704|7960|317.78624
2704|7968|318.112992
2704|7976|318.439744
2704|7984|318.766496
2704|7992|319.093248
2704|8000|319.42
2704|8008|319.746752
2704|8016|320.073504
2704|8024|320.400256
2704|8032|320.727008
2704|8040|321.05376
2704|8048|321.380512
2704|8056|321.707264
2704|8064|322.034016
2704|8072|322.360768
2704|8080|322.68752
2704|8088|323.014272
2704|8096|323.341024
2704|8104|323.667776
2704|8112|323.994528
2704|8120|324.32128
2704|8128|324.648032
2704|8136|324.974784
2704|8144|325.301536
2704|8152|325.628288
2704|8160|325.95504
2704|8168|326.281792
2704|8176|326.608544
2704|8184|326.935296
2704|8192|327.262048
2704|8200|327.5888
2704|8208|327.915552
2704|8216|328.242304
2704|8224|328.569056
2704|8232|328.895808
2704|8240|329.22256
2704|8248|329.549312
2704|8256|329.876064
2704|8264|330.202816
2704|8272|330.529568
2704|8280|330.85632
2704|8288|331.183072
2704|8296|331.509824
2704|8304|331.836576
2704|8312|332.163328
2704|8320|332.49008
2704|8328|332.816832
2704|8336|333.143584
2704|8344|333.470336
2704|8352|333.797088
2704|8360|334.12384
2704|8368|334.450592
2704|8376|334.777344
2704|8384|335.104096
2704|8392|335.430848
2704|8400|335.7576
2704|8408|336.084352
2704|8416|336.411104
2704|8424|336.737856
2704|8432|337.064608
2704|8440|337.39136
2704|8448|337.718112
2704|8456|338.044864
2704|8464|338.371616
2704|8472|338.698368
2704|8480|339.02512
2704|8488|339.351872
2704|8496|339.678624
2704|8504|340.005376
2704|8512|340.332128
2704|8520|340.65888
2704|8528|340.985632
2704|8536|341.312384
2704|8544|341.639136
2704|8552|341.965888
2704|8560|342.29264
2704|8568|342.619392
2704|8576|342.946144
2704|8584|343.272896
2704|8592|343.599648
2704|8600|343.9264
2704|8608|344.253152
2704|8616|344.579904
2704|8624|344.906656
2704|8632|345.233408
2704|8640|345.56016
2704|8648|345.886912
2704|8656|346.213664
2704|8664|346.540416
2704|8672|346.867168
2704|8680|347.19392
2704|8688|347.520672
2704|8696|347.847424
2704|8704|348.174176
2704|8712|348.500928
2704|8720|348.82768
2704|8728|349.154432
2704|8736|349.481184
2704|8744|349.807936
2704|8752|350.134688
2704|8760|350.46144
2704|8768|350.788192
2704|8776|351.114944
2704|8784|351.441696
2704|8792|351.768448
2704|8800|352.0952
2704|8808|352.421952
2704|8816|352.748704
2704|8824|353.075456
2704|8832|353.402208
2704|8840|353.72896
2704|8848|354.055712
2704|8856|354.382464
2704|8864|354.709216
2704|8872|355.035968
2704|8880|355.36272
2704|8888|355.689472
2704|8896|356.016224
2704|8904|356.342976
2704|8912|356.669728
2704|8920|356.99648
2704|8928|357.323232
2704|8936|357.649984
2704|8944|357.976736
2704|8952|358.303488
2704|8960|358.63024
2704|8968|358.956992
2704|8976|359.283744
2704|8984|359.610496
2704|8992|359.937248
2712|6000|238.496
2712|6008|238.823722667
2712|6016|239.151445333
2712|6024|239.479168
2712|6032|239.806890667
2712|6040|240.134613333
2712|6048|240.462336
2712|6056|240.790058667
2712|6064|241.117781333
2712|6072|241.445504
2712|6080|241.773226667
2712|6088|242.100949333
2712|6096|242.428672
2712|6104|242.756394667
2712|6112|243.084117333
2712|6120|243.41184
2712|6128|243.739562667
2712|6136|244.067285333
2712|6144|244.395008
2712|6152|244.722730667
2712|6160|245.050453333
2712|6168|245.378176
2712|6176|245.705898667
2712|6184|246.033621333
2712|6192|246.361344
2712|6200|246.689066667
2712|6208|247.016789333
2712|6216|247.344512
2712|6224|247.672234667
2712|6232|247.999957333
2712|6240|248.32768
2712|6248|248.655402667
2712|6256|248.983125333
2712|6264|249.310848
2712|6272|249.638570667
2712|6280|249.966293333
2712|6288|250.294016
2712|6296|250.621738667
2712|6304|250.949461333
2712|6312|251.277184
2712|6320|251.604906667
2712|6328|251.932629333
2712|6336|252.260352
2712|6344|252.588074667
2712|6352|252.915797333
2712|6360|253.24352
2712|6368|253.571242667
2712|6376|253.898965333
2712|6384|254.226688
2712|6392|254.554410667
2712|6400|254.882133333
2712|6408|255.209856
2712|6416|255.537578667
2712|6424|255.865301333
2712|6432|256.193024
2712|6440|256.520746667
2712|6448|256.848469333
2712|6456|257.176192
2712|6464|257.503914667
2712|6472|257.831637333
2712|6480|258.15936
2712|6488|258.487082667
2712|6496|258.814805333
2712|6504|259.142528
2712|6512|259.470250667
2712|6520|259.797973333
2712|6528|260.125696
2712|6536|260.453418667
2712|6544|260.781141333
2712|6552|261.108864
2712|6560|261.436586667
2712|6568|261.764309333
2712|6576|262.092032
2712|6584|262.419754667
2712|6592|262.747477333
2712|6600|263.0752
2712|6608|263.402922667
2712|6616|263.730645333
2712|6624|264.058368
2712|6632|264.386090667
2712|6640|264.713813333
2712|6648|265.041536
2712|6656|265.369258667
2712|6664|265.696981333
2712|6672|266.024704
2712|6680|266.352426667
